Elevation,Horizontal_Distance_To_Roadways,Wilderness_Area_Rawah,Soil_Type_C2703,Soil_Type_C2704,Soil_Type_C2705,Soil_Type_C2717,Soil_Type_C4703,Soil_Type_C8771,Soil_Type_C8772,Cover_Type
2754,1559,0,0,0,0,0,0,0,0,1
2978,3300,1,0,0,0,0,0,0,0,0
2873,2630,0,0,0,0,0,0,0,0,0
3267,824,1,0,0,0,0,0,0,0,1
2882,421,1,0,0,0,0,0,0,0,1
3166,5418,1,0,0,0,0,0,0,0,1
2942,5893,1,0,0,0,0,0,0,0,1
2505,234,0,0,0,0,0,1,0,0,1
3174,1914,1,0,0,0,0,0,0,0,0
2576,1129,0,0,0,0,0,0,0,0,1
3077,4204,1,0,0,0,0,0,0,0,0
3551,3041,1,0,0,0,0,0,0,0,0
3201,2991,0,0,0,0,0,0,0,0,1
3024,5784,1,0,0,0,0,0,0,0,0
3164,2732,0,0,0,0,0,0,0,0,0
3173,2024,0,0,0,0,0,0,0,0,0
2814,2638,1,0,0,0,0,0,0,0,1
3366,1695,0,0,0,0,0,0,0,0,0
2947,1262,0,0,0,0,0,0,0,0,1
3139,1455,1,0,0,0,0,0,0,0,0
3129,939,0,0,0,0,0,0,0,0,0
3003,1595,0,0,0,0,0,0,0,0,1
2859,2529,1,0,0,0,0,0,0,0,1
2175,408,0,0,0,0,0,1,0,0,5
2775,2021,0,0,0,0,0,0,0,0,1
3142,6345,1,0,0,0,0,0,0,0,0
3159,3615,1,0,0,0,0,0,0,0,0
2971,1587,0,0,0,0,0,0,0,0,1
2826,1513,0,0,0,0,0,0,0,0,1
2932,4610,1,0,0,0,0,0,0,0,1
2878,2933,1,0,0,0,0,0,0,0,1
2899,2688,1,0,0,0,0,0,0,0,1
2945,3034,0,0,0,0,0,0,0,0,1
2709,1231,1,0,0,0,0,0,0,0,1
3116,3776,1,0,0,0,0,0,0,0,0
2759,1158,0,0,0,0,0,0,0,0,1
3195,2879,1,0,0,0,0,0,0,1,0
2853,3122,1,0,0,0,0,0,0,0,1
3011,3966,1,0,0,0,0,0,0,0,1
2689,1832,0,0,0,0,0,0,0,0,1
3016,1727,0,0,0,0,0,0,0,0,0
2579,787,0,0,0,0,0,1,0,0,5
2983,1387,0,0,0,0,0,0,0,0,0
3213,1148,0,0,0,0,0,0,0,0,1
3332,1650,1,0,0,0,0,0,0,1,0
3395,3982,1,0,0,0,0,0,0,0,0
3041,1974,1,0,0,0,0,0,0,0,0
2894,3481,1,0,0,0,0,0,0,0,1
2449,1233,0,0,0,0,0,1,0,0,2
2952,3245,1,0,0,0,0,0,0,0,1
3031,3812,1,0,0,0,0,0,0,0,0
2513,390,1,0,0,0,0,0,0,0,1
3211,3698,1,0,0,0,0,0,0,0,0
2948,2105,0,0,0,0,0,0,0,0,1
2960,2960,0,0,0,0,0,0,0,0,0
2678,1237,1,0,0,0,0,0,0,0,1
2606,2006,0,0,0,1,0,0,0,0,2
2846,469,0,0,0,0,0,0,0,0,0
2912,1250,0,0,0,0,0,0,0,0,0
3181,1273,0,0,0,0,0,0,0,0,1
2862,2079,0,0,0,0,0,0,0,0,1
2962,5356,1,0,0,0,0,0,0,0,1
2320,658,0,0,0,0,1,0,0,0,2
3049,3126,1,0,0,0,0,0,0,0,0
3198,1560,0,0,0,0,0,0,0,0,0
3243,3085,1,0,0,0,0,0,0,0,0
2774,824,1,0,0,0,0,0,0,0,0
3156,1318,0,0,0,0,0,0,0,0,0
2868,1651,1,0,0,0,0,0,0,0,0
3172,408,1,0,0,0,0,0,0,0,0
2762,3750,1,0,0,0,0,0,0,0,1
3006,4920,1,0,0,0,0,0,0,0,1
3200,708,0,0,0,0,0,0,0,0,0
3208,2856,1,0,0,0,0,0,0,0,0
2501,774,0,0,0,0,0,1,0,0,1
3227,5891,1,0,0,0,0,0,0,0,0
3065,1370,1,0,0,0,0,0,0,0,1
3204,1566,0,0,0,0,0,0,0,0,0
3034,1650,0,0,0,0,0,0,0,0,1
2713,1961,1,0,0,0,0,0,0,0,1
3165,4482,1,0,0,0,0,0,0,0,1
3236,4404,0,0,0,0,0,0,0,0,0
2784,1033,0,0,0,0,0,0,0,0,4
3277,2223,1,0,0,0,0,0,0,1,6
2362,870,0,0,1,0,0,0,0,0,2
2667,920,1,0,0,0,0,0,0,0,1
3103,2797,1,0,0,0,0,0,0,0,0
2944,2040,0,0,0,0,0,0,0,0,0
2319,1321,0,0,0,0,0,1,0,0,5
2818,3122,1,0,0,0,0,0,0,0,1
3207,5860,1,0,0,0,0,0,0,0,1
3129,3581,1,0,0,0,0,0,0,0,1
3236,2809,0,0,0,0,0,0,0,0,0
2594,812,1,0,0,0,0,0,0,0,1
3253,1443,0,0,0,0,0,0,0,0,0
3018,2880,0,0,0,0,0,0,0,0,1
2253,764,0,0,0,0,1,0,0,0,2
3311,2497,0,0,0,0,0,0,0,0,0
2978,5466,1,0,0,0,0,0,0,0,0
3078,3324,1,0,0,0,0,0,0,0,0
2280,467,0,0,0,0,0,1,0,0,2
3208,6116,1,0,0,0,0,0,0,0,1
2784,2274,0,0,0,0,0,0,0,0,1
3091,1366,0,0,0,0,0,0,0,0,0
3345,2089,1,0,0,0,0,0,0,1,0
3399,3181,1,0,0,0,0,0,0,1,0
3156,2001,0,0,0,0,0,0,0,0,0
3447,2029,0,0,0,0,0,0,0,1,0
2803,2613,1,0,0,0,0,0,0,0,1
2563,1262,0,1,0,0,0,0,0,0,2
3137,5040,1,0,0,0,0,0,0,0,1
2232,1158,0,0,0,0,1,0,0,0,2
2783,832,0,0,0,0,0,0,0,0,1
2528,658,0,0,0,0,0,0,0,0,1
3493,4313,0,0,0,0,0,0,0,1,6
2927,1524,0,0,0,0,0,0,0,0,1
3077,2310,0,0,0,0,0,0,0,0,1
3092,5028,1,0,0,0,0,0,0,0,0
2956,914,0,0,0,0,0,0,0,0,1
2920,2585,0,0,0,0,0,0,0,0,1
3010,1956,0,0,0,0,0,0,0,0,1
2614,1128,0,0,0,0,0,0,0,0,1
3210,1939,0,0,0,0,0,0,0,0,0
2957,760,1,0,0,0,0,0,0,0,1
3264,2548,1,0,0,0,0,0,0,0,1
2992,5394,1,0,0,0,0,0,0,0,1
3050,1530,1,0,0,0,0,0,0,0,0
3399,3477,1,0,0,0,0,0,0,1,0
2947,2177,0,0,0,0,0,0,0,0,0
2945,3384,1,0,0,0,0,0,0,0,1
3080,4922,1,0,0,0,0,0,0,0,0
2880,3479,1,0,0,0,0,0,0,0,0
2972,1463,0,0,0,0,0,0,0,0,0
2732,1182,1,0,0,0,0,0,0,0,1
3419,5005,1,0,0,0,0,0,1,0,0
3077,2631,0,0,0,0,0,0,0,0,1
3115,1950,1,0,0,0,0,0,0,0,0
3014,5556,1,0,0,0,0,0,0,0,1
3218,5115,1,0,0,0,0,0,0,0,0
3291,2962,0,0,0,0,0,0,0,0,0
2913,1626,1,0,0,0,0,0,0,0,0
3148,4713,1,0,0,0,0,0,0,0,0
3194,5428,1,0,0,0,0,0,0,0,1
2755,1419,1,0,0,0,0,0,0,0,1
3179,2318,0,0,0,0,0,0,0,0,0
3040,120,0,0,0,0,0,0,0,0,1
3216,4978,1,0,0,0,0,0,0,0,0
2906,1180,0,0,0,0,0,0,0,0,1
2707,1504,0,0,0,0,0,0,0,0,1
2783,738,1,0,0,0,0,0,0,0,1
2549,780,1,0,0,0,0,0,0,0,1
3090,865,0,0,0,0,0,0,0,0,1
2964,1844,0,0,0,0,0,0,0,0,1
3189,5829,1,0,0,0,0,0,0,0,1
3020,2048,0,0,0,0,0,0,0,0,1
3198,4042,1,0,0,0,0,0,0,0,0
2857,1350,0,0,0,0,0,0,0,0,1
2860,2805,0,0,0,0,0,0,0,0,0
2652,920,1,0,0,0,0,0,0,0,1
2662,3540,0,0,0,0,0,0,0,0,1
3768,5182,0,0,0,0,0,0,0,0,6
3152,2402,0,0,0,0,0,0,0,0,0
2960,1899,0,0,0,0,0,0,0,0,1
2946,3776,1,0,0,0,0,0,0,0,1
2975,1849,1,0,0,0,0,0,0,0,0
3092,3150,0,0,0,0,0,0,0,0,1
3437,2689,0,0,0,0,0,0,1,0,0
3240,540,0,0,0,0,0,0,0,0,0
2114,636,0,0,0,0,0,1,0,0,2
2486,518,0,0,0,0,0,0,0,0,1
2410,323,0,0,0,0,0,1,0,0,1
2651,1124,1,0,0,0,0,0,0,0,1
2983,2191,0,0,0,0,0,0,0,0,1
2943,3773,1,0,0,0,0,0,0,0,1
3127,1930,0,0,0,0,0,0,0,0,0
2932,618,0,0,0,0,0,0,0,0,1
3306,914,1,0,0,0,0,0,1,0,0
2660,1040,0,0,0,0,0,0,0,0,0
3264,1702,0,0,0,0,0,0,0,0,0
2969,1521,0,0,0,0,0,0,0,0,1
2929,5488,1,0,0,0,0,0,0,0,1
3027,1831,0,0,0,0,0,0,0,0,0
3211,853,0,0,0,0,0,0,0,0,0
3011,5966,1,0,0,0,0,0,0,0,1
2932,4867,1,0,0,0,0,0,0,0,1
2995,2979,0,0,0,0,0,0,0,0,0
2615,902,1,0,0,0,0,0,0,0,1
3166,3979,1,0,0,0,0,0,0,0,1
3005,4460,1,0,0,0,0,0,0,0,0
2925,3585,1,0,0,0,0,0,0,0,1
3030,2206,0,0,0,0,0,0,0,0,1
3134,2357,0,0,0,0,0,0,0,0,1
2968,5032,1,0,0,0,0,0,0,0,0
3221,6000,1,0,0,0,0,0,0,0,0
2811,2315,1,0,0,0,0,0,0,0,1
3198,2997,0,0,0,0,0,0,0,0,0
3149,2084,1,0,0,0,0,0,0,0,0
3250,6340,1,0,0,0,0,0,0,0,0
3142,932,0,0,0,0,0,0,0,0,1
3204,2970,0,0,0,0,0,0,0,0,0
2840,2389,1,0,0,0,0,0,0,0,1
2510,816,0,1,0,0,0,0,0,0,2
2659,730,1,0,0,0,0,0,0,0,1
3352,601,0,0,0,0,0,0,1,0,6
3399,3314,0,0,0,0,0,0,0,1,6
2618,457,0,0,1,0,0,0,0,0,1
3327,721,0,0,0,0,0,0,0,0,1
3219,685,0,0,0,0,0,0,0,0,0
3213,3354,1,0,0,0,0,0,1,0,6
3037,3248,0,0,0,0,0,0,0,0,1
3140,2016,0,0,0,0,0,0,0,0,1
2591,1195,0,0,0,0,0,0,0,0,1
3149,638,0,0,0,0,0,0,0,0,1
3019,3254,0,0,0,0,0,0,0,0,1
2810,1660,0,0,0,0,0,0,0,0,4
2964,2947,0,0,0,0,0,0,0,0,1
2860,2844,1,0,0,0,0,0,0,0,1
2273,1019,0,0,0,0,0,1,0,0,2
2950,4729,1,0,0,0,0,0,0,0,4
3315,3393,0,0,0,0,0,0,0,0,6
3060,1786,0,0,0,0,0,0,0,0,1
2984,3118,0,0,0,0,0,1,0,0,1
2695,1533,0,0,0,0,0,0,0,0,1
3113,5299,1,0,0,0,0,0,0,0,0
3144,3337,0,0,0,0,0,0,0,0,1
3212,2039,1,0,0,0,0,0,0,0,0
3061,1530,1,0,0,0,0,0,0,0,1
3134,1323,1,0,0,0,0,0,0,0,0
3038,2539,0,0,0,0,0,0,0,0,1
3249,702,1,0,0,0,0,0,0,0,0
3167,2737,1,0,0,0,0,0,0,0,6
2980,2864,0,0,0,0,0,0,0,0,1
2969,4365,1,0,0,0,0,0,0,0,1
2669,488,0,0,1,0,0,0,0,0,1
2976,837,0,0,0,0,0,0,0,0,0
2916,4716,1,0,0,0,0,0,0,0,1
3053,3104,0,0,0,0,0,0,0,0,0
2930,3141,1,0,0,0,0,0,0,0,1
3014,6339,1,0,0,0,0,0,0,0,1
2984,2089,0,0,0,0,0,0,0,0,0
2924,3968,1,0,0,0,0,0,0,0,1
3030,4646,1,0,0,0,0,0,0,0,1
3132,2116,0,0,0,0,0,0,0,0,0
3281,3361,1,0,0,0,0,0,0,0,0
2989,4849,1,0,0,0,0,0,0,0,1
3134,2230,0,0,0,0,0,0,0,0,1
2711,730,1,0,0,0,0,0,0,0,0
3324,900,0,0,0,0,0,0,0,0,1
3104,1812,1,0,0,0,0,0,0,0,0
3014,1663,0,0,0,0,0,0,0,0,1
2843,2313,1,0,0,0,0,0,0,0,1
2670,1242,0,0,0,0,0,0,0,0,1
3507,1260,0,0,0,0,0,0,0,0,6
2559,430,1,0,0,0,0,0,0,0,1
2923,2610,0,0,0,0,0,0,0,0,0
2922,5351,1,0,0,0,0,0,0,0,0
3214,3095,1,0,0,0,0,0,0,0,0
2910,3511,1,0,0,0,0,0,0,0,1
3085,216,0,0,0,0,0,0,0,0,1
2959,1966,0,0,0,0,0,0,0,0,1
3126,1236,0,0,0,0,0,0,0,0,0
2646,552,1,0,0,0,0,0,0,0,1
3100,3043,0,0,0,0,0,0,0,0,0
3207,4036,0,0,0,0,0,0,0,0,0
3172,5054,1,0,0,0,0,0,0,0,0
2930,242,1,0,0,0,0,0,0,0,1
3185,1034,1,0,0,0,0,0,0,0,0
3104,1127,0,0,0,0,0,0,0,0,1
3401,1208,0,0,0,0,0,0,0,0,0
3323,1315,0,0,0,0,0,0,0,0,1
2140,1381,0,0,0,0,0,0,0,0,5
2754,446,0,0,0,0,0,0,0,0,0
2494,636,0,0,0,0,0,1,0,0,2
3042,2563,1,0,0,0,0,0,0,0,1
2501,1300,0,0,0,0,0,1,0,0,1
2762,2761,1,0,0,0,0,0,0,0,1
2666,1063,0,0,0,0,0,0,0,0,2
2771,2914,0,0,0,0,0,1,0,0,0
3119,3129,0,0,0,0,0,0,0,0,1
3037,4333,1,0,0,0,0,0,0,0,1
2954,1878,0,0,0,0,0,0,0,0,1
2815,1266,0,0,0,0,0,0,0,0,1
2912,3070,1,0,0,0,0,0,0,0,1
3228,2711,0,0,0,0,0,0,0,0,0
2961,516,0,0,0,0,0,0,0,0,1
2895,3206,1,0,0,0,0,0,0,0,1
2401,1571,0,0,0,0,1,0,0,0,2
3310,1818,0,0,0,0,0,0,1,0,0
2725,1107,0,0,0,0,0,0,0,0,5
2526,702,0,0,1,0,0,0,0,0,2
3025,4631,1,0,0,0,0,0,0,0,1
2537,870,0,0,0,0,0,0,0,0,5
3126,1129,0,0,0,0,0,0,0,0,0
3234,3536,1,0,0,0,0,0,0,0,0
2837,5672,1,0,0,0,0,0,0,0,1
3029,488,1,0,0,0,0,0,0,0,0
2939,4484,1,0,0,0,0,0,0,0,1
2300,624,0,0,0,1,0,0,0,0,2
3003,481,1,0,0,0,0,0,0,0,0
2980,1456,0,0,0,0,0,0,0,0,1
3413,5028,1,0,0,0,0,0,1,0,0
3054,4204,1,0,0,0,0,0,0,0,1
3272,5023,1,0,0,0,0,0,0,0,1
3205,1718,1,0,0,0,0,0,0,0,0
2959,1440,0,0,0,0,0,0,0,0,1
2987,541,0,0,0,0,0,0,0,0,1
3170,1914,0,0,0,0,0,0,0,0,0
2833,1543,1,0,0,0,0,0,0,0,1
3004,2460,0,0,0,0,0,0,0,0,1
2929,3290,0,0,0,0,0,0,0,0,1
2594,618,1,0,0,0,0,0,0,0,1
3083,1585,0,0,0,0,0,0,0,0,0
3298,1931,0,0,0,0,0,0,0,1,0
3166,3365,0,0,0,0,0,0,0,0,1
3249,1381,1,0,0,0,0,0,0,0,0
2954,1604,0,0,0,0,0,0,0,0,1
3180,1110,0,0,0,0,0,0,0,0,0
3071,1426,0,0,0,0,0,0,0,0,0
2944,5627,1,0,0,0,0,0,0,0,1
3331,3420,0,0,0,0,0,0,0,0,0
3052,2790,0,0,0,0,0,0,0,0,0
3007,1262,1,0,0,0,0,0,0,0,1
3123,1655,0,0,0,0,0,0,0,0,0
3055,2971,0,0,0,0,0,0,0,0,1
2768,837,0,0,0,0,0,0,0,0,1
3103,3345,1,0,0,0,0,0,0,0,0
3120,3621,1,0,0,0,0,0,0,0,0
2930,3104,1,0,0,0,0,0,0,0,1
3110,1521,0,0,0,0,0,0,0,0,0
3109,6692,1,0,0,0,0,0,0,0,1
2580,726,0,0,0,0,0,1,0,0,2
3236,6061,1,0,0,0,0,0,0,0,0
2782,2854,1,0,0,0,0,0,0,0,1
3329,3215,1,0,0,0,0,0,1,0,0
2337,1426,0,0,1,0,0,0,0,0,2
3113,684,0,0,0,0,0,0,0,0,1
2885,658,1,0,0,0,0,0,0,0,1
3274,2192,1,0,0,0,0,0,0,0,1
3316,4080,0,0,0,0,0,0,0,0,6
3008,5006,1,0,0,0,0,0,0,0,1
3219,859,1,0,0,0,0,0,0,0,1
3018,1583,0,0,0,0,0,0,0,0,1
2909,1749,0,0,0,0,0,0,0,0,1
3252,4820,1,0,0,0,0,0,0,0,0
2867,2886,1,0,0,0,0,0,0,0,1
3076,759,0,0,0,0,0,0,0,0,1
2975,570,0,0,0,0,0,0,0,0,0
2872,2708,1,0,0,0,0,0,0,0,1
2899,807,0,0,0,0,0,0,0,0,1
3130,5023,1,0,0,0,0,0,0,0,1
2658,2154,1,0,0,0,0,0,0,0,1
2988,5680,1,0,0,0,0,0,0,0,1
2930,2563,0,0,0,0,0,0,0,0,0
3198,5052,1,0,0,0,0,0,0,0,0
2071,424,0,0,0,0,0,1,0,0,5
2801,2402,1,0,0,0,0,0,0,0,1
2162,492,0,0,0,0,0,0,0,0,2
2968,1716,0,0,0,0,0,0,0,0,1
2811,2274,1,0,0,0,0,0,0,0,1
3020,2478,0,0,0,0,0,0,0,0,1
2145,684,0,0,0,0,0,1,0,0,2
2784,866,1,0,0,0,0,0,0,0,1
2691,1499,0,0,0,0,0,0,0,0,1
2773,1951,1,0,0,0,0,0,0,0,1
2925,1493,0,0,0,0,0,0,0,0,1
3304,3310,1,0,0,0,0,0,0,0,0
3196,5538,1,0,0,0,0,0,0,0,0
2199,450,0,0,0,0,0,1,0,0,1
2633,552,0,0,0,0,0,0,0,0,1
2531,700,0,0,0,0,0,1,0,0,5
3192,633,0,0,0,0,0,0,0,0,1
3332,4252,1,0,0,0,0,0,0,0,0
2968,6084,1,0,0,0,0,0,0,0,1
3411,816,0,0,0,0,0,0,0,0,6
3196,2531,0,0,0,0,0,0,0,0,0
2968,5440,1,0,0,0,0,0,0,0,1
2826,2630,1,0,0,0,0,0,0,0,1
3102,684,0,0,0,0,0,0,0,0,0
3254,234,0,0,0,0,0,0,0,0,0
3041,5873,1,0,0,0,0,0,0,0,1
2765,2671,1,0,0,0,0,0,0,0,0
2778,2831,1,0,0,0,0,0,0,0,0
3126,1252,0,0,0,0,0,0,0,0,0
2916,1935,0,0,0,0,0,0,0,0,0
2238,674,0,0,0,0,0,1,0,0,2
2939,1689,0,0,0,0,0,0,0,0,1
3213,6001,1,0,0,0,0,0,0,0,1
2678,2212,1,0,0,0,0,0,0,0,1
2562,595,0,1,0,0,0,0,0,0,5
2524,408,1,0,0,0,0,0,0,0,1
3278,3522,0,0,0,0,0,0,0,0,1
3235,2335,0,0,0,0,0,0,0,0,1
2842,1608,0,0,0,0,0,0,0,0,1
2387,319,0,0,0,0,0,1,0,0,2
3182,3756,1,0,0,0,0,0,0,0,0
3101,1571,0,0,0,0,0,0,0,0,0
3384,4348,0,0,0,0,0,0,0,0,6
3044,3019,1,0,0,0,0,0,0,0,0
2867,3844,1,0,0,0,0,0,0,0,1
3264,558,0,0,0,0,0,0,0,0,1
2597,1513,0,0,0,0,0,0,0,0,1
2954,1765,0,0,0,0,0,0,0,0,0
3090,510,1,0,0,0,0,0,0,0,0
2772,1950,1,0,0,0,0,0,0,0,1
2797,1987,0,0,0,0,0,1,0,0,1
2606,3132,0,0,0,0,0,0,0,0,1
2980,750,0,0,0,0,0,0,0,0,0
3237,4566,1,0,0,0,0,0,0,0,0
2946,1899,0,0,0,0,0,0,0,0,1
3062,4667,1,0,0,0,0,0,0,0,1
2954,3990,1,0,0,0,0,0,0,0,1
2929,4971,1,0,0,0,0,0,0,0,1
2839,470,1,0,0,0,0,0,0,0,1
2662,1895,1,0,0,0,0,0,0,0,1
2869,2283,0,0,0,0,0,0,0,0,1
2932,2043,0,0,0,0,0,0,0,0,1
3087,888,0,0,0,0,0,0,0,0,1
3248,3670,1,0,0,0,0,0,0,1,0
3096,268,0,0,0,0,0,0,0,0,0
2706,1871,0,0,0,0,0,0,0,0,0
3202,3819,0,0,0,0,0,0,0,0,1
2542,1167,0,0,0,0,1,0,0,0,1
3136,3522,1,0,0,0,0,0,0,0,1
3286,1657,0,0,0,0,0,0,0,0,1
2991,5008,1,0,0,0,0,0,0,0,0
2581,2012,0,0,0,0,0,0,0,0,1
3202,2763,0,0,0,0,0,0,0,0,0
2919,4818,1,0,0,0,0,0,0,0,1
3072,655,0,0,0,0,0,0,0,0,0
3266,4132,1,0,0,0,0,0,0,0,1
3152,3515,1,0,0,0,0,0,0,0,0
2866,1825,0,0,0,0,0,0,0,0,1
3129,2281,0,0,0,0,0,0,0,0,1
2409,967,0,0,0,0,0,1,0,0,5
2986,4117,1,0,0,0,0,0,0,0,1
3029,5049,1,0,0,0,0,0,0,0,0
3232,1332,1,0,0,0,0,0,0,0,0
3097,5158,1,0,0,0,0,0,0,0,0
2935,1722,0,0,0,0,0,0,0,0,1
2907,764,1,0,0,0,0,0,0,0,1
2875,1189,0,0,0,0,0,0,0,0,0
3246,537,0,0,0,0,0,0,0,0,1
2578,2284,0,0,0,1,0,0,0,0,2
2722,1657,0,0,0,0,0,0,0,0,1
2432,984,0,0,0,0,0,1,0,0,5
2984,524,0,0,0,0,0,0,0,0,1
2377,1153,0,0,0,0,0,1,0,0,5
2939,5532,1,0,0,0,0,0,0,0,1
2885,1668,0,0,0,0,0,0,0,0,1
3010,1758,0,0,0,0,0,0,0,0,0
2832,1654,0,0,0,0,0,0,0,0,1
3093,2525,0,0,0,0,0,0,0,0,0
3166,2892,0,0,0,0,0,0,0,0,0
3254,4038,1,0,0,0,0,0,0,0,0
2591,983,1,0,0,0,0,0,0,0,1
2936,5643,1,0,0,0,0,0,0,0,1
2976,4132,1,0,0,0,0,0,0,0,1
3272,1892,0,0,0,0,0,0,0,0,0
2757,2400,1,0,0,0,0,0,0,0,1
3194,1732,0,0,0,0,0,0,0,0,0
2788,1057,0,0,0,1,0,0,0,0,0
2292,895,0,0,0,0,0,0,0,0,2
2919,3234,1,0,0,0,0,0,0,0,1
3072,2681,0,0,0,0,0,0,0,0,1
2935,1627,0,0,0,0,0,0,0,0,1
3350,3422,1,0,0,0,0,0,0,1,0
2942,4541,1,0,0,0,0,0,0,0,1
3323,1718,1,0,0,0,0,0,0,1,0
3306,1087,1,0,0,0,0,0,0,0,0
3444,3514,0,0,0,0,0,0,1,0,0
3235,1148,0,0,0,0,0,0,0,0,1
3215,1573,0,0,0,0,0,0,0,0,0
2845,1992,1,0,0,0,0,0,0,0,1
2998,1149,1,0,0,0,0,0,0,0,0
2856,4224,1,0,0,0,0,0,0,0,1
2955,1523,0,0,0,0,0,0,0,0,1
2705,2114,1,0,0,0,0,0,0,0,0
3016,1211,0,0,0,0,0,0,0,0,1
3229,4954,1,0,0,0,0,0,0,0,0
3067,2250,1,0,0,0,0,0,0,0,0
3164,3883,0,0,0,0,0,0,0,0,0
2916,1943,0,0,0,0,0,0,0,0,0
3049,2263,0,0,0,0,0,0,0,0,1
3224,5932,1,0,0,0,0,0,0,0,0
3271,6210,1,0,0,0,0,0,0,0,0
2591,1036,1,0,0,0,0,0,0,0,1
3391,1116,0,0,0,0,0,0,0,0,0
2715,2379,0,0,0,0,0,0,0,0,5
2998,1748,1,0,0,0,0,0,0,0,0
3071,3729,1,0,0,0,0,0,0,0,1
2970,1998,0,0,0,0,0,0,0,0,0
2749,2337,1,0,0,0,0,0,0,0,1
3157,2215,0,0,0,0,0,0,0,0,0
2991,5301,1,0,0,0,0,0,0,0,0
2939,4610,1,0,0,0,0,0,0,0,1
3044,1315,0,0,0,0,0,0,0,0,0
3137,124,0,0,0,0,0,0,0,0,0
2779,1926,1,0,0,0,0,0,0,0,4
2985,690,0,0,0,0,0,0,0,0,0
3075,1302,1,0,0,0,0,0,0,0,1
2962,2621,0,0,0,0,0,0,0,0,1
3190,690,0,0,0,0,0,0,0,0,1
2995,5176,1,0,0,0,0,0,0,0,0
3125,4986,1,0,0,0,0,0,0,0,1
2449,1091,0,0,0,0,1,0,0,0,5
2993,5824,1,0,0,0,0,0,0,0,0
2996,2416,0,0,0,0,0,0,0,0,1
2743,842,0,0,0,0,0,0,0,0,1
2564,1273,0,0,0,0,0,1,0,0,2
2997,2885,0,0,0,0,0,0,0,0,1
3213,5872,1,0,0,0,0,0,0,0,1
2852,1405,0,0,0,0,0,0,0,0,1
2932,5650,1,0,0,0,0,0,0,0,1
2477,2003,0,1,0,0,0,0,0,0,2
2998,2460,0,0,0,0,0,0,0,0,1
2981,3988,1,0,0,0,0,0,0,0,0
2941,1783,0,0,0,0,0,0,0,0,1
2945,3946,1,0,0,0,0,0,0,0,1
2968,4820,1,0,0,0,0,0,0,0,0
3014,3415,1,0,0,0,0,0,0,0,1
3009,2509,1,0,0,0,0,0,0,0,0
2940,1613,0,0,0,0,0,0,0,0,1
3123,5449,1,0,0,0,0,0,0,0,0
3250,2751,0,0,0,0,0,0,0,0,0
3171,780,0,0,0,0,0,0,0,0,0
2825,1410,0,0,0,0,0,0,0,0,1
2765,255,1,0,0,0,0,0,0,0,4
2237,999,0,0,0,0,0,1,0,0,2
2536,1179,0,0,0,0,0,1,0,0,2
3136,2160,1,0,0,0,0,0,0,0,0
3139,2084,0,0,0,0,0,0,0,0,1
2710,424,0,0,0,0,0,0,0,0,1
2857,2580,1,0,0,0,0,0,0,0,1
2998,2792,1,0,0,0,0,0,0,0,0
2713,769,0,0,0,0,0,0,0,0,0
3055,1624,0,0,0,0,0,0,0,0,1
2920,819,1,0,0,0,0,0,0,0,1
2869,1464,0,0,0,0,0,0,0,0,1
3045,1718,0,0,0,0,0,0,0,0,0
2639,3166,0,0,0,0,0,0,0,0,0
3300,3912,0,0,0,0,0,0,0,0,6
3232,4926,1,0,0,0,0,0,0,0,0
2888,3746,1,0,0,0,0,0,0,0,1
3262,1981,0,0,0,0,0,0,0,0,0
2599,1071,0,0,0,0,0,0,0,0,5
2383,793,0,0,0,0,0,1,0,0,1
2900,2334,0,0,0,0,0,0,0,0,1
3192,433,0,0,0,0,0,0,0,0,0
3041,1434,1,0,0,0,0,0,0,0,0
3129,5540,1,0,0,0,0,0,0,0,1
2995,5444,1,0,0,0,0,0,0,0,1
2951,1889,0,0,0,0,0,0,0,0,1
3377,3327,0,0,0,0,0,0,0,1,6
2445,1345,0,0,0,0,0,1,0,0,1
3008,4795,1,0,0,0,0,0,0,0,1
2305,175,0,0,0,0,0,1,0,0,5
2669,2054,0,0,0,0,0,1,0,0,5
2867,212,1,0,0,0,0,0,0,0,0
3356,2295,1,0,0,0,0,0,0,1,0
3003,4354,1,0,0,0,0,0,0,0,1
2098,150,0,0,0,0,0,1,0,0,2
3175,552,0,0,0,0,0,0,0,0,0
2913,1852,0,0,0,0,0,0,0,0,1
3112,420,0,0,0,0,0,0,0,0,1
2936,4686,1,0,0,0,0,0,0,0,0
2967,3781,1,0,0,0,0,0,0,0,1
2953,4076,1,0,0,0,0,0,0,0,0
3319,3021,1,0,0,0,0,0,1,0,0
2375,1153,0,0,0,0,0,1,0,0,2
2742,2584,0,0,0,0,0,1,0,0,1
2972,2067,0,0,0,0,0,0,0,0,1
3167,959,1,0,0,0,0,0,0,0,0
2737,2388,0,0,0,0,0,0,0,0,1
2962,5741,1,0,0,0,0,0,0,0,1
2862,642,0,0,0,0,0,0,0,0,1
2983,4676,1,0,0,0,0,0,0,0,1
2506,1611,0,0,0,0,0,0,0,0,5
3034,514,1,0,0,0,0,0,0,0,0
3058,3479,1,0,0,0,0,0,0,0,1
3152,3372,1,0,0,0,0,0,0,0,0
3233,402,0,0,0,0,0,0,0,0,1
3071,3457,0,0,0,0,0,0,0,1,0
2812,1926,1,0,0,0,0,0,0,0,1
